collision_energy_NCE,Compound_index,precursor_formula,formulas
38.79186612151164,2,[17 12  1  1  0  1  1  0  0],"[array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 3, 0, 1, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([8, 4, 1, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 1, 0, 0, 0, 0, 0]), array([11,  5,  0,  0,  0,  0,  0,  0,  0]), array([6, 3, 1, 1, 0, 0, 0, 0, 0]), array([10,  4,  1,  0,  0,  0,  0,  0,  0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 1, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([10,  5,  1,  0,  0,  0,  0,  0,  0]), array([9, 5, 0, 1, 0, 0, 0, 0, 0]), array([8, 4, 1, 1, 0, 0, 0, 0, 0]), array([11,  5,  0,  1,  0,  0,  0,  0,  0]), array([6, 3, 1, 0, 0, 1, 0, 0, 0]), array([5, 7, 0, 0, 0, 0, 0, 0, 0]), array([6, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([9, 6, 0, 1, 0, 0, 0, 0, 0]), array([13,  7,  0,  0,  0,  0,  0,  0,  0]), array([4, 5, 0, 0, 0, 0, 1, 0, 0]), array([11,  6,  0,  1,  0,  0,  0,  0,  0]), array([10,  5,  1,  1,  0,  0,  0,  0,  0]), array([9, 8, 0, 0, 0, 0, 0, 0, 0]), array([11,  8,  0,  0,  0,  0,  0,  0,  0]), array([9, 7, 0, 1, 0, 0, 0, 0, 0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([12,  7,  1,  0,  0,  0,  0,  0,  0]), array([11,  7,  0,  1,  0,  0,  0,  0,  0]), array([15,  8,  0,  0,  0,  0,  0,  0,  0]), array([12,  6,  1,  1,  0,  0,  0,  0,  0]), array([10,  5,  1,  0,  0,  1,  0,  0,  0]), array([13,  9,  0,  0,  0,  0,  0,  0,  0]), array([15,  9,  0,  0,  0,  0,  0,  0,  0]), array([14,  8,  1,  0,  0,  0,  0,  0,  0]), array([6, 7, 0, 0, 0, 0, 1, 0, 0]), array([3, 9, 1, 0, 0, 0, 0, 0, 0]), array([7, 6, 1, 0, 0, 1, 0, 0, 0]), array([16,  1,  1,  1,  0,  1,  1,  0,  0]), array([13,  8,  0,  1,  0,  0,  0,  0,  0]), array([11, 10,  0,  0,  0,  0,  0,  0,  0]), array([15, 10,  0,  0,  0,  0,  0,  0,  0]), array([16,  9,  1,  0,  0,  0,  0,  0,  0]), array([13, 11,  0,  0,  0,  0,  0,  0,  0]), array([6, 5, 1, 0, 0, 1, 1, 0, 0]), array([16,  7,  1,  0,  0,  0,  1,  0,  0])]"
21.766101473565065,9,[17  9  5  0  0  0  1  0  0],"[array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([11,  5,  0,  0,  0,  0,  0,  0,  0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([13,  6,  0,  0,  0,  0,  0,  0,  0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([12,  3,  1,  0,  0,  0,  1,  0,  0]), array([13,  7,  0,  0,  0,  0,  0,  0,  0]), array([3, 2, 3, 0, 0, 0, 1, 0, 0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([8, 5, 3, 0, 0, 0, 0, 0, 0]), array([14,  4,  1,  0,  0,  0,  1,  0,  0]), array([15,  8,  0,  0,  0,  0,  0,  0,  0]), array([13,  9,  0,  0,  0,  0,  0,  0,  0]), array([16,  5,  1,  0,  0,  0,  1,  0,  0]), array([16,  3,  4,  0,  0,  0,  1,  0,  0]), array([5, 3, 5, 0, 0, 0, 1, 0, 0]), array([9, 5, 3, 0, 0, 0, 1, 0, 0]), array([14,  8,  3,  0,  0,  0,  0,  0,  0]), array([11,  6,  5,  0,  0,  0,  1,  0,  0]), array([17,  9,  5,  0,  0,  0,  1,  0,  0])]"
43.53220294713013,9,[17  9  5  0  0  0  1  0  0],"[array([3, 1, 2, 0, 0, 0, 0, 0, 0]), array([6, 2, 1, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([8, 3, 1, 0, 0, 0, 0, 0, 0]), array([1, 1, 1, 0, 0, 0, 1, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([7, 1, 1, 0, 0, 0, 1, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([10,  1,  1,  0,  0,  0,  1,  0,  0]), array([11,  5,  0,  0,  0,  0,  0,  0,  0]), array([4, 1, 2, 0, 0, 0, 1, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([5, 2, 4, 0, 0, 0, 0, 0, 0]), array([9, 4, 2, 0, 0, 0, 0, 0, 0]), array([13,  6,  0,  0,  0,  0,  0,  0,  0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([12,  3,  1,  0,  0,  0,  1,  0,  0]), array([13,  7,  0,  0,  0,  0,  0,  0,  0]), array([13,  2,  2,  0,  0,  0,  1,  0,  0]), array([3, 2, 3, 0, 0, 0, 1, 0, 0]), array([11,  8,  0,  0,  0,  0,  0,  0,  0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([4, 3, 5, 0, 0, 0, 0, 0, 0]), array([8, 5, 3, 0, 0, 0, 0, 0, 0]), array([15,  8,  0,  0,  0,  0,  0,  0,  0]), array([10,  4,  2,  0,  0,  0,  1,  0,  0]), array([5, 3, 5, 0, 0, 0, 1, 0, 0]), array([9, 5, 3, 0, 0, 0, 1, 0, 0]), array([10,  9,  2,  0,  0,  0,  0,  0,  0]), array([10,  6,  5,  0,  0,  0,  0,  0,  0]), array([14,  8,  3,  0,  0,  0,  0,  0,  0]), array([7, 5, 5, 0, 0, 0, 1, 0, 0]), array([9, 6, 5, 0, 0, 0, 1, 0, 0]), array([11,  6,  5,  0,  0,  0,  1,  0,  0]), array([15,  8,  3,  0,  0,  0,  1,  0,  0]), array([17,  9,  5,  0,  0,  0,  1,  0,  0])]"
38.79186612151164,2,[17 12  1  1  0  1  1  0  0],"[array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 1, 0, 0, 0, 0, 0]), array([11,  5,  0,  0,  0,  0,  0,  0,  0]), array([6, 3, 1, 1, 0, 0, 0, 0, 0]), array([10,  4,  1,  0,  0,  0,  0,  0,  0]), array([2, 3, 0, 0, 0, 0, 1, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 1, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([9, 5, 0, 1, 0, 0, 0, 0, 0]), array([8, 4, 1, 1, 0, 0, 0, 0, 0]), array([6, 3, 1, 0, 0, 1, 0, 0, 0]), array([5, 7, 0, 0, 0, 0, 0, 0, 0]), array([6, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([0, 5, 0, 0, 0, 1, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([9, 6, 0, 1, 0, 0, 0, 0, 0]), array([13,  7,  0,  0,  0,  0,  0,  0,  0]), array([4, 5, 0, 0, 0, 0, 1, 0, 0]), array([10,  5,  1,  1,  0,  0,  0,  0,  0]), array([11,  8,  0,  0,  0,  0,  0,  0,  0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([12,  7,  1,  0,  0,  0,  0,  0,  0]), array([11,  7,  0,  1,  0,  0,  0,  0,  0]), array([15,  8,  0,  0,  0,  0,  0,  0,  0]), array([12,  6,  1,  1,  0,  0,  0,  0,  0]), array([10,  5,  1,  0,  0,  1,  0,  0,  0]), array([13,  9,  0,  0,  0,  0,  0,  0,  0]), array([15,  9,  0,  0,  0,  0,  0,  0,  0]), array([14,  8,  1,  0,  0,  0,  0,  0,  0]), array([4, 2, 1, 1, 0, 1, 1, 0, 0]), array([2, 6, 0, 1, 0, 0, 1, 0, 0]), array([6, 7, 0, 0, 0, 0, 1, 0, 0]), array([3, 9, 1, 0, 0, 0, 0, 0, 0]), array([7, 6, 1, 0, 0, 1, 0, 0, 0]), array([ 5, 10,  0,  0,  0,  0,  0,  0,  0]), array([12,  4,  1,  1,  0,  0,  1,  0,  0]), array([16,  1,  1,  1,  0,  1,  1,  0,  0]), array([13,  8,  0,  1,  0,  0,  0,  0,  0]), array([11, 10,  0,  0,  0,  0,  0,  0,  0]), array([15, 10,  0,  0,  0,  0,  0,  0,  0]), array([8, 6, 1, 1, 0, 1, 0, 0, 0]), array([15, 11,  0,  0,  0,  0,  0,  0,  0])]"
49.600878266217826,10,[27 19  0  3  0  0  0  0  0],"[array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 3, 0, 1, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([7, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 1, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 1, 0, 0, 0, 0, 0]), array([11,  5,  0,  0,  0,  0,  0,  0,  0]), array([5, 6, 0, 0, 0, 0, 0, 0, 0]), array([6, 2, 0, 3, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 1, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 1, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([9, 5, 0, 1, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([8, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([9, 6, 0, 1, 0, 0, 0, 0, 0]), array([7, 8, 0, 0, 0, 0, 0, 0, 0]), array([9, 8, 0, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 1, 0, 0, 0, 0, 0]), array([11,  8,  0,  0,  0,  0,  0,  0,  0]), array([9, 7, 0, 1, 0, 0, 0, 0, 0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([7, 9, 0, 0, 0, 0, 0, 0, 0]), array([8, 9, 0, 0, 0, 0, 0, 0, 0]), array([9, 9, 0, 0, 0, 0, 0, 0, 0]), array([11,  9,  0,  0,  0,  0,  0,  0,  0]), array([8, 8, 0, 1, 0, 0, 0, 0, 0]), array([9, 8, 0, 1, 0, 0, 0, 0, 0]), array([13,  9,  0,  0,  0,  0,  0,  0,  0]), array([11,  8,  0,  1,  0,  0,  0,  0,  0]), array([15,  9,  0,  0,  0,  0,  0,  0,  0]), array([ 8, 10,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  0,  0,  0,  0,  0,  0]), array([10, 10,  0,  0,  0,  0,  0,  0,  0]), array([11, 10,  0,  0,  0,  0,  0,  0,  0]), array([13, 10,  0,  0,  0,  0,  0,  0,  0]), array([11,  9,  0,  1,  0,  0,  0,  0,  0]), array([ 9, 11,  0,  0,  0,  0,  0,  0,  0]), array([10, 11,  0,  0,  0,  0,  0,  0,  0]), array([11, 11,  0,  0,  0,  0,  0,  0,  0]), array([12, 11,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  1,  0,  0,  0,  0,  0]), array([13, 11,  0,  0,  0,  0,  0,  0,  0]), array([11, 10,  0,  1,  0,  0,  0,  0,  0]), array([15, 11,  0,  0,  0,  0,  0,  0,  0]), array([13, 10,  0,  1,  0,  0,  0,  0,  0]), array([11, 12,  0,  0,  0,  0,  0,  0,  0]), array([13, 12,  0,  0,  0,  0,  0,  0,  0]), array([11, 11,  0,  1,  0,  0,  0,  0,  0]), array([15, 12,  0,  0,  0,  0,  0,  0,  0]), array([17, 12,  0,  0,  0,  0,  0,  0,  0]), array([15, 13,  0,  0,  0,  0,  0,  0,  0]), array([17, 13,  0,  0,  0,  0,  0,  0,  0]), array([15, 14,  0,  0,  0,  0,  0,  0,  0])]"
17.222197345714942,6,[19 14  4  3  0  0  0  0  0],"[array([2, 3, 0, 2, 0, 0, 0, 0, 0]), array([7, 5, 4, 0, 0, 0, 0, 0, 0]), array([13, 10,  0,  3,  0,  0,  0,  0,  0]), array([14, 12,  4,  1,  0,  0,  0,  0,  0]), array([14, 13,  4,  2,  0,  0,  0,  0,  0]), array([13, 12,  4,  3,  0,  0,  0,  0,  0]), array([15, 13,  4,  3,  0,  0,  0,  0,  0]), array([16, 13,  4,  3,  0,  0,  0,  0,  0]), array([19, 14,  4,  3,  0,  0,  0,  0,  0])]"
49.600878266217826,10,[27 19  0  3  0  0  0  0  0],"[array([3, 4, 0, 0, 0, 0, 0, 0, 0]), array([1, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 3, 0, 1, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([7, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 1, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 1, 0, 0, 0, 0, 0]), array([11,  5,  0,  0,  0,  0,  0,  0,  0]), array([9, 4, 0, 1, 0, 0, 0, 0, 0]), array([5, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 1, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([9, 5, 0, 1, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([8, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([6, 6, 0, 1, 0, 0, 0, 0, 0]), array([10,  7,  0,  0,  0,  0,  0,  0,  0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([9, 6, 0, 1, 0, 0, 0, 0, 0]), array([6, 8, 0, 0, 0, 0, 0, 0, 0]), array([7, 8, 0, 0, 0, 0, 0, 0, 0]), array([8, 8, 0, 0, 0, 0, 0, 0, 0]), array([9, 8, 0, 0, 0, 0, 0, 0, 0]), array([10,  8,  0,  0,  0,  0,  0,  0,  0]), array([7, 7, 0, 1, 0, 0, 0, 0, 0]), array([11,  8,  0,  0,  0,  0,  0,  0,  0]), array([8, 7, 0, 1, 0, 0, 0, 0, 0]), array([12,  8,  0,  0,  0,  0,  0,  0,  0]), array([9, 7, 0, 1, 0, 0, 0, 0, 0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([7, 6, 0, 2, 0, 0, 0, 0, 0]), array([11,  7,  0,  1,  0,  0,  0,  0,  0]), array([9, 6, 0, 2, 0, 0, 0, 0, 0]), array([7, 9, 0, 0, 0, 0, 0, 0, 0]), array([8, 9, 0, 0, 0, 0, 0, 0, 0]), array([9, 9, 0, 0, 0, 0, 0, 0, 0]), array([10,  9,  0,  0,  0,  0,  0,  0,  0]), array([11,  9,  0,  0,  0,  0,  0,  0,  0]), array([8, 8, 0, 1, 0, 0, 0, 0, 0]), array([12,  9,  0,  0,  0,  0,  0,  0,  0]), array([9, 8, 0, 1, 0, 0, 0, 0, 0]), array([13,  9,  0,  0,  0,  0,  0,  0,  0]), array([11,  8,  0,  1,  0,  0,  0,  0,  0]), array([15,  9,  0,  0,  0,  0,  0,  0,  0]), array([9, 7, 0, 2, 0, 0, 0, 0, 0]), array([11,  7,  0,  2,  0,  0,  0,  0,  0]), array([ 8, 10,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  0,  0,  0,  0,  0,  0]), array([10, 10,  0,  0,  0,  0,  0,  0,  0]), array([11, 10,  0,  0,  0,  0,  0,  0,  0]), array([9, 9, 0, 1, 0, 0, 0, 0, 0]), array([13, 10,  0,  0,  0,  0,  0,  0,  0]), array([11,  9,  0,  1,  0,  0,  0,  0,  0]), array([15, 10,  0,  0,  0,  0,  0,  0,  0]), array([12,  9,  0,  1,  0,  0,  0,  0,  0]), array([13,  9,  0,  1,  0,  0,  0,  0,  0]), array([15,  9,  0,  1,  0,  0,  0,  0,  0]), array([ 9, 11,  0,  0,  0,  0,  0,  0,  0]), array([10, 11,  0,  0,  0,  0,  0,  0,  0]), array([11, 11,  0,  0,  0,  0,  0,  0,  0]), array([12, 11,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  1,  0,  0,  0,  0,  0]), array([13, 11,  0,  0,  0,  0,  0,  0,  0]), array([11, 10,  0,  1,  0,  0,  0,  0,  0]), array([15, 11,  0,  0,  0,  0,  0,  0,  0]), array([13, 10,  0,  1,  0,  0,  0,  0,  0]), array([11, 12,  0,  0,  0,  0,  0,  0,  0]), array([12, 12,  0,  0,  0,  0,  0,  0,  0]), array([13, 12,  0,  0,  0,  0,  0,  0,  0]), array([10, 11,  0,  1,  0,  0,  0,  0,  0]), array([14, 12,  0,  0,  0,  0,  0,  0,  0]), array([11, 11,  0,  1,  0,  0,  0,  0,  0]), array([15, 12,  0,  0,  0,  0,  0,  0,  0]), array([12, 11,  0,  1,  0,  0,  0,  0,  0]), array([13, 11,  0,  1,  0,  0,  0,  0,  0]), array([17, 12,  0,  0,  0,  0,  0,  0,  0]), array([15, 11,  0,  1,  0,  0,  0,  0,  0]), array([11, 13,  0,  0,  0,  0,  0,  0,  0]), array([12, 13,  0,  0,  0,  0,  0,  0,  0]), array([13, 13,  0,  0,  0,  0,  0,  0,  0]), array([14, 13,  0,  0,  0,  0,  0,  0,  0]), array([15, 13,  0,  0,  0,  0,  0,  0,  0]), array([12, 12,  0,  1,  0,  0,  0,  0,  0]), array([13, 12,  0,  1,  0,  0,  0,  0,  0]), array([17, 13,  0,  0,  0,  0,  0,  0,  0]), array([14, 12,  0,  1,  0,  0,  0,  0,  0]), array([15, 12,  0,  1,  0,  0,  0,  0,  0]), array([13, 14,  0,  0,  0,  0,  0,  0,  0]), array([14, 14,  0,  0,  0,  0,  0,  0,  0]), array([15, 14,  0,  0,  0,  0,  0,  0,  0]), array([13, 13,  0,  1,  0,  0,  0,  0,  0]), array([17, 14,  0,  0,  0,  0,  0,  0,  0]), array([14, 13,  0,  1,  0,  0,  0,  0,  0]), array([15, 13,  0,  1,  0,  0,  0,  0,  0]), array([19, 14,  0,  0,  0,  0,  0,  0,  0]), array([17, 13,  0,  1,  0,  0,  0,  0,  0]), array([17, 15,  0,  0,  0,  0,  0,  0,  0]), array([15, 14,  0,  1,  0,  0,  0,  0,  0]), array([17, 14,  0,  1,  0,  0,  0,  0,  0]), array([17, 16,  0,  0,  0,  0,  0,  0,  0])]"
39.63252720772994,7,[21 12  4  2  0  0  0  0  0],"[array([6, 2, 1, 0, 0, 0, 0, 0, 0]), array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([4, 2, 2, 0, 0, 0, 0, 0, 0]), array([5, 2, 2, 0, 0, 0, 0, 0, 0]), array([4, 2, 1, 1, 0, 0, 0, 0, 0]), array([8, 3, 1, 0, 0, 0, 0, 0, 0]), array([1, 2, 2, 1, 0, 0, 0, 0, 0]), array([7, 3, 2, 0, 0, 0, 0, 0, 0]), array([6, 3, 1, 1, 0, 0, 0, 0, 0]), array([8, 4, 0, 1, 0, 0, 0, 0, 0]), array([8, 3, 2, 0, 0, 0, 0, 0, 0]), array([3, 3, 2, 1, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([4, 4, 0, 2, 0, 0, 0, 0, 0]), array([12,  1,  2,  2,  0,  0,  0,  0,  0]), array([9, 4, 2, 0, 0, 0, 0, 0, 0]), array([10,  5,  0,  1,  0,  0,  0,  0,  0]), array([5, 3, 2, 2, 0, 0, 0, 0, 0]), array([8, 4, 3, 1, 0, 0, 0, 0, 0]), array([7, 4, 2, 2, 0, 0, 0, 0, 0]), array([9, 5, 1, 2, 0, 0, 0, 0, 0]), array([10,  5,  3,  1,  0,  0,  0,  0,  0]), array([11,  6,  4,  2,  0,  0,  0,  0,  0]), array([13,  7,  3,  2,  0,  0,  0,  0,  0]), array([13, 12,  1,  0,  0,  0,  0,  0,  0]), array([ 8, 10,  2,  1,  0,  0,  0,  0,  0]), array([14,  7,  3,  2,  0,  0,  0,  0,  0])]"
82.66813044369638,10,[27 19  0  3  0  0  0  0  0],"[array([3, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([5, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 1, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([9, 6, 0, 1, 0, 0, 0, 0, 0]), array([7, 8, 0, 0, 0, 0, 0, 0, 0]), array([9, 8, 0, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 1, 0, 0, 0, 0, 0]), array([11,  8,  0,  0,  0,  0,  0,  0,  0]), array([9, 7, 0, 1, 0, 0, 0, 0, 0]), array([7, 9, 0, 0, 0, 0, 0, 0, 0]), array([8, 9, 0, 0, 0, 0, 0, 0, 0]), array([9, 9, 0, 0, 0, 0, 0, 0, 0]), array([11,  9,  0,  0,  0,  0,  0,  0,  0]), array([9, 8, 0, 1, 0, 0, 0, 0, 0]), array([ 8, 10,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  0,  0,  0,  0,  0,  0]), array([11, 10,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 11,  0,  0,  0,  0,  0,  0,  0]), array([10, 11,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  1,  0,  0,  0,  0,  0]), array([ 9, 12,  0,  0,  0,  0,  0,  0,  0]), array([10, 12,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 13,  0,  0,  0,  0,  0,  0,  0]), array([11, 13,  0,  0,  0,  0,  0,  0,  0]), array([11, 14,  0,  0,  0,  0,  0,  0,  0])]"
134.03850351755332,8,[14  9  2  2  0  0  0  1  0],"[array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([3, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 3, 1, 0, 0, 0, 0, 0, 0]), array([1, 3, 0, 1, 0, 0, 0, 0, 0]), array([1, 2, 2, 0, 0, 0, 0, 0, 0]), array([3, 3, 1, 0, 0, 0, 0, 0, 0]), array([2, 3, 0, 1, 0, 0, 0, 0, 0]), array([4, 3, 1, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 3, 1, 0, 0, 0, 0, 0, 0]), array([2, 4, 1, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([0, 3, 1, 1, 0, 0, 0, 0, 0]), array([2, 4, 0, 1, 0, 0, 0, 0, 0]), array([4, 4, 1, 0, 0, 0, 0, 0, 0]), array([1, 3, 1, 1, 0, 0, 0, 0, 0]), array([3, 4, 0, 1, 0, 0, 0, 0, 0]), array([3, 3, 2, 0, 0, 0, 0, 0, 0]), array([0, 3, 0, 2, 0, 0, 0, 0, 0]), array([2, 3, 1, 1, 0, 0, 0, 0, 0]), array([1, 2, 2, 1, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([0, 2, 1, 2, 0, 0, 0, 0, 0]), array([0, 0, 0, 0, 0, 0, 0, 1, 0]), array([0, 1, 0, 0, 0, 0, 0, 1, 0]), array([2, 1, 0, 0, 0, 0, 0, 1, 0]), array([0, 4, 1, 2, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([2, 2, 0, 0, 0, 0, 0, 1, 0]), array([1, 1, 1, 0, 0, 0, 0, 1, 0]), array([0, 1, 0, 1, 0, 0, 0, 1, 0]), array([4, 2, 0, 0, 0, 0, 0, 1, 0]), array([2, 3, 0, 0, 0, 0, 0, 1, 0]), array([3, 3, 1, 0, 0, 0, 0, 1, 0])]"
